month,year
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
1,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
2,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
3,2016
